Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
home, 0.2884608060822579, 0.06264354182897011, 0.0005955902841169108, 0.16939532528706525, 0.41651279688466675, 0.16424853820728072, 0.24636498762809175, 0.2884331155784127, 0.3300832958515737, 0.41273467057414126
intercept, 0.05027137910581397, 0.04928111790357358, 0.0005548479723786112, -0.04601830985487244, 0.1477324077855883, -0.04767773634458243, 0.017021771041247406, 0.051290820693989575, 0.08359486752887346, 0.1463771313999927
tau_att, 7.692435792254986, 2.824706412876654, 0.057349510361211276, 2.861489946998258, 13.403976067557108, 3.3508978775364398, 5.669053178946499, 7.300707858548556, 9.239043142501862, 14.431238258910037
tau_def, 17.86749246717873, 7.610990128527472, 0.13287063039947788, 5.697322096932397, 33.074337766818815, 7.0508915218674915, 12.44342564330904, 16.525678617810584, 21.83775732541782, 36.226101029441224
